,label,message
1442,0,Ya:)going for restaurant..
1443,0,"Its ok., i just askd did you knw tht no?"
1444,1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
1445,0,Those ducking chinchillas
1446,0,I am in a marriage function
1447,0,Looks like you wil b getting a headstart i am leaving here bout 2.30ish but if you r desperate for my company I could head in earlier-we were goin to meet in rummer.
1448,0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
1449,1,As a registered optin subscriber you are draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 What Is No1 in the BBC charts
1450,0,say thanks2. 
1451,0,Message me when rajini comes.
1452,0,Ya! when are ü taking ure practical lessons? I start in june..  
1453,0,"That is good, because I need drugs"
1454,0,Stupid.its not possible
1455,0,Can ü all decide faster cos my sis going home liao..
1456,1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
1457,0,YOU sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
1458,1,CLAIRE here am havin borin time & am now alone YOU want to cum over 2nite? Chat now 09099725823 hope 2 C YOU Love CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
1459,0,"Fighting with the world is easy, you either win or lose bt fightng with some1 who is close to you is dificult if you lose - you lose if you win - you still lose."
1460,1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
1461,0,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
1462,0,Kind Of. First one gets in at twelve! Aah. Speak tomo
1463,1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 AS SOON AS POSSIBLE!"
1464,0,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
1465,0,Wat makes you thk i will fall down. But actually i thk i am quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1466,1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
1467,0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
1468,0,I will not touch you with out your permission.
1469,1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel YOU fancy cumin over? Pls leave message 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
1470,0,"7 wonders in My WORLD 7th You 6th You Are style 5th You Are smile 4th You Are Personality 3rd You Are Nature 2nd You Are SMS and 1st ""You Are Lovely Friendship""... good morning dear"
1471,0,Take some small dose tablet for fever
1472,0,Oh. YOU must have taken your REAL Valentine out shopping first.
1473,0,"Just sent you an email – to an address with incomm in it, is that right?"
1474,0,"Will do, you going to be at blake's all night? I might be able to get out of here a little early"
1475,0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
1476,0,"Nice. Wait...should you be texting right now? I am not going to pay your ticket, ya know!"
1477,0,I am watching lotr w my sis dis aft. So you wan 2 meet me 4 dinner at nite a not?
1478,0,Why you keeping me away like this
1479,0,I think its far more than that but find out. Check google maps for a place from your dorm.
1480,0,My trip was ok but quite tiring lor. Uni starts today but it is ok 4 me cos i am not taking any modules but jus concentrating on my final yr project.
1481,0,Have you always been saying welp?
1482,0,"I am a guy, browsin is compulsory"
1483,0,Ok...
1484,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1485,0,"Sorry, I will call later"
1486,0,"(I should add that I do not really care and if you cannot I can at least get this dude to fuck off but hey, your money if you want it)"
1487,0,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
1488,0,I told your number to gautham..
1489,0,Tell them no need to investigate about me anywhere.
1490,0,Ok i juz receive..
1491,0,"Cannot believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1492,1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
1493,0,In the end she might still vomit but its okay. Not everything will come out.
1494,0,How are you with moneY...as in to you...money are not a thing....how are you sha!
1495,0,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
1496,0,Hey gals.. Anyone of you going down to e driving centre tomorrow?
1497,0,I am always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
1498,0,I am putting it on now. It should be ready for  &lt;TIME&gt; 
1499,0,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone is smile makes us to forget time gud noon"
1500,1,"SMS. ac JSco: Energy is high, but you may not know where 2channel it. 2day you are leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
1501,0,Host-based IDPS for linux systems.
1502,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
1503,0,Don no da:)what is you plan?
1504,0,Ill be there on  &lt;#&gt;  ok.
1505,0,Oh my God. I am almost home
1506,0,Total video converter free download type this in google search:)
1507,1,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
1508,0,"Wen you are lovable bcums angry wid you, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n love!.. kettoda manda... Have nice day da."
1509,0,Sounds like something that someone testing me would sayy
1510,0,When you love someone Do Not make them to love you as much as you do. But Love them so much that they do not want to be loved by anyone except you... Gud nit.
1511,0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1512,0,Oops sorry. Just to check that you do not mind picking me up tomo at half eight from station. Would that be ok?
1513,0,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it will not go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
1514,0,How Is the champ just leaving glasgow!
1515,0,K:)all the best:)congrats...
1516,0,I wonder if you will get this text?
1517,0,I need to come home and give you some good lovin...
1518,1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
1519,0,Shall i ask one thing if you do not mistake me.
1520,0,Check wid corect speling i.e. Sarcasm
1521,1,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
1522,0,Are you angry with me. What happen dear
1523,0,I thk you dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
1524,0,Yup ok thanx...
1525,0,Hi:)cts employee how are you?
1526,0,Pls pls find out from aunt nike.
1527,0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
1528,0,No screaming means shouting..
1529,0,Hey what happen de. Are you alright.
1530,0,Should I have picked up a receipt or something earlier
1531,0,I think chennai well settled?
1532,0,Oh dang! I did not mean o send that to you! Lol!
1533,0,Unfortunately i have just found out that we have to pick my sister up from the airport that evening so do not think i will be going out at all. We should try to go out one of th
1534,0,Horrible bf... I now v hungry...
1535,0,Remember on that day..
1536,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1537,0,How is it feel? Mr. Your not my real Valentine just my yo Valentine even though you hardly play!!
1538,0,All sounds good. Fingers . Makes it difficult to type
1539,0,Midnight at the earliest
1540,0,You are not sure that I am not trying to make xavier smoke because I do not want to smoke after being told I smoke too much?
1541,0,K come to nordstrom when you are done
1542,0,Do you konw waht is rael FRIENDSHIP I Am gving yuo an exmpel: Jsut ese tihs message.. Evrey splleing of tihs message is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
1543,0,Now press conference da:)
1544,1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
1545,0,After completed degree. There is no use in joining finance.
1546,0,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
1547,0,Shall Not disturb you anymore... Jia you...
1548,0,Bishan lar nearer... No need buy so early cos if buy now i got to park my car...
1549,0,"Me, i do not know again oh"
1550,0,Dude sucks for snake. He got old and raiden got buff
1551,0,He says hi and to get your ass back to south tampa (preferably at a kegger)
1552,0,In e message jus now. YOU said thanks for gift.
1553,0,YOU too...
1554,0,Ok how you dear. Did you call chechi
1555,0,Yeah we do totes. When you want to?
1556,0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
1557,0,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
1558,0,Wat r you doing?
1559,0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
1560,0,"Single line with a big meaning::::: ""Miss anything 4 you are ""Best Life"" but, do not miss you are best life for anything... Gud nyt..."
1561,0,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
1562,0,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
1563,0,Dude just saw a parked car with its sunroof popped up. Sucks
1564,0,Get ready to put on your excellent sub face :)
1565,0,Tomorrow. I Am finishing 9 doors
1566,0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That is why i blanked him."
1567,0,I am late. I will be there at
1568,0,"whatever, i am pretty pissed off."
1569,0,Today is ACCEPT DAY..YOU Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
1570,0,I do not have that much image in class.
1571,0,No:-)i got rumour that you going to buy apartment in chennai:-)
1572,0,Near kalainar tv office.thenampet
1573,1,You Are cash-balance is currently 500 pounds - to maximize you are cash-in now send GO to 86688 only 150p/message. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
1574,1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
